City,Pincode,Has Cod,Has Prepaid,Has Reverse,Shiprocket Delivery Zone,Routing Code,State
Gurgaon,100003,1,1,1,z_d,POD/CEL,HARYANA
Faridabad,101213,0,1,1,z_d,,HARYANA
Delhi,110000,1,1,1,z_d,DEL/SKY,DELHI
DELHI,110001,1,1,1,z_d,NA,DELHI
DELHI,110002,1,1,1,z_d,NA,DELHI
DELHI,110003,1,1,1,z_d,NA,DELHI
DELHI,110004,1,1,1,z_d,NA,DELHI
DELHI,110005,1,1,1,z_d,NA,DELHI
DELHI,110006,1,1,1,z_d,NA,DELHI
DELHI,110007,1,1,1,z_d,NA,DELHI
DELHI,110008,1,1,1,z_d,NA,DELHI
DELHI,110009,1,1,1,z_d,NA,DELHI
DELHI,110010,1,1,1,z_d,NA,DELHI
DELHI,110011,1,1,1,z_d,NA,DELHI
DELHI,110012,1,1,1,z_d,NA,DELHI
DELHI,110013,1,1,1,z_d,NA,DELHI
DELHI,110014,1,1,1,z_d,NA,DELHI
DELHI,110015,1,1,1,z_d,NA,DELHI
DELHI,110016,1,1,1,z_d,NA,DELHI
DELHI,110017,1,1,1,z_d,NA,DELHI
DELHI,110018,1,1,1,z_d,NA,DELHI
DELHI,110019,1,1,1,z_d,NA,DELHI
DELHI,110020,1,1,1,z_d,NA,DELHI
DELHI,110021,1,1,1,z_d,NA,DELHI
DELHI,110022,1,1,1,z_d,NA,DELHI
DELHI,110023,1,1,1,z_d,NA,DELHI
DELHI,110024,1,1,1,z_d,NA,DELHI
DELHI,110025,1,1,1,z_d,NA,DELHI
DELHI,110026,1,1,1,z_d,NA,DELHI
DELHI,110027,1,1,1,z_d,NA,DELHI
DELHI,110028,1,1,1,z_d,NA,DELHI
DELHI,110029,1,1,1,z_d,NA,DELHI
DELHI,110030,1,1,1,z_d,NA,DELHI
DELHI,110031,1,1,1,z_d,NA,DELHI
DELHI,110032,1,1,1,z_d,NA,DELHI
DELHI,110033,1,1,1,z_d,NA,DELHI
DELHI,110034,1,1,1,z_d,NA,DELHI
DELHI,110035,1,1,1,z_d,NA,DELHI
DELHI,110036,1,1,1,z_d,NA,DELHI
DELHI,110037,1,1,1,z_d,NA,DELHI
DELHI,110038,1,1,1,z_d,NA,DELHI
DELHI,110039,1,1,1,z_d,NA,DELHI
DELHI,110040,1,1,1,z_d,NA,DELHI
DELHI,110041,1,1,1,z_d,NA,DELHI
DELHI,110042,1,1,1,z_d,NA,DELHI
DELHI,110043,1,1,1,z_d,NA,DELHI
DELHI,110044,1,1,1,z_d,NA,DELHI
DELHI,110045,1,1,1,z_d,NA,DELHI
DELHI,110046,1,1,1,z_d,NA,DELHI
DELHI,110047,1,1,1,z_d,NA,DELHI
DELHI,110048,1,1,1,z_d,NA,DELHI
DELHI,110049,1,1,1,z_d,NA,DELHI
DELHI,110050,1,1,1,z_d,NA,DELHI
DELHI,110051,1,1,1,z_d,NA,DELHI
DELHI,110052,1,1,1,z_d,NA,DELHI
DELHI,110053,1,1,1,z_d,NA,DELHI
DELHI,110054,1,1,1,z_d,NA,DELHI
DELHI,110055,1,1,1,z_d,NA,DELHI
DELHI,110056,1,1,1,z_d,NA,DELHI
DELHI,110057,1,1,1,z_d,NA,DELHI
DELHI,110058,1,1,1,z_d,NA,DELHI
DELHI,110059,1,1,1,z_d,NA,DELHI
DELHI,110060,1,1,1,z_d,NA,DELHI
DELHI,110061,1,1,1,z_d,NA,DELHI
DELHI,110062,1,1,1,z_d,NA,DELHI
DELHI,110063,1,1,1,z_d,NA,DELHI
DELHI,110064,1,1,1,z_d,NA,DELHI
DELHI,110065,1,1,1,z_d,NA,DELHI
DELHI,110066,1,1,1,z_d,NA,DELHI
DELHI,110067,1,1,1,z_d,NA,DELHI
DELHI,110068,1,1,1,z_d,NA,DELHI
DELHI,110069,1,1,1,z_d,NA,DELHI
DELHI,110070,1,1,1,z_d,NA,DELHI
DELHI,110071,1,1,1,z_d,NA,DELHI
DELHI,110072,1,1,1,z_d,NA,DELHI
DELHI,110073,1,1,1,z_d,NA,DELHI
DELHI,110074,1,1,1,z_d,NA,DELHI
DELHI,110075,1,1,1,z_d,NA,DELHI
DELHI,110076,1,1,1,z_d,NA,DELHI
DELHI,110077,1,1,1,z_d,NA,DELHI
DELHI,110078,1,1,1,z_d,NA,DELHI
Delhi,110079,1,1,1,z_d,DEL/NGI,DELHI
DELHI,110080,1,1,1,z_d,NA,DELHI
DELHI,110081,1,1,1,z_d,NA,DELHI
DELHI,110082,1,1,1,z_d,NA,DELHI
DELHI,110083,1,1,1,z_d,NA,DELHI
DELHI,110084,1,1,1,z_d,NA,DELHI
DELHI,110085,1,1,1,z_d,NA,DELHI
DELHI,110086,1,1,1,z_d,NA,DELHI
DELHI,110087,1,1,1,z_d,NA,DELHI
DELHI,110088,1,1,1,z_d,NA,DELHI
DELHI,110089,1,1,1,z_d,NA,DELHI
DELHI,110090,1,1,1,z_d,NA,DELHI
DELHI,110091,1,1,1,z_d,NA,DELHI
DELHI,110092,1,1,1,z_d,NA,DELHI
DELHI,110093,1,1,1,z_d,NA,DELHI
DELHI,110094,1,1,1,z_d,NA,DELHI
DELHI,110095,1,1,1,z_d,NA,DELHI
DELHI,110096,1,1,1,z_d,NA,DELHI
DELHI,110097,1,1,1,z_d,NA,DELHI
Delhi,110098,1,1,1,z_d,DEL/PAT,DELHI
Delhi,110099,1,1,1,z_d,DEL/PAT,DELHI
Delhi,110100,1,1,1,z_d,DEL/PAT,DELHI
DELHI,110101,1,1,1,z_d,NA,DELHI
DELHI,110102,1,1,1,z_d,NA,DELHI
DELHI,110103,1,1,1,z_d,NA,DELHI
DELHI,110104,1,1,1,z_d,NA,DELHI
DELHI,110105,1,1,1,z_d,NA,DELHI
DELHI,110106,1,1,1,z_d,NA,DELHI
DELHI,110107,1,1,1,z_d,NA,DELHI
DELHI,110108,1,1,1,z_d,NA,DELHI
DELHI,110109,1,1,1,z_d,NA,DELHI
DELHI,110110,1,1,1,z_d,NA,DELHI
DELHI,110112,1,1,1,z_d,NA,DELHI
DELHI,110113,1,1,1,z_d,NA,DELHI
DELHI,110114,1,1,1,z_d,NA,DELHI
DELHI,110115,1,1,1,z_d,NA,DELHI
DELHI,110116,1,1,1,z_d,NA,DELHI
DELHI,110117,1,1,1,z_d,NA,DELHI
DELHI,110118,1,1,1,z_d,NA,DELHI
DELHI,110119,1,1,1,z_d,NA,DELHI
DELHI,110120,1,1,1,z_d,NA,DELHI
DELHI,110121,1,1,1,z_d,NA,DELHI
DELHI,110122,1,1,1,z_d,NA,DELHI
DELHI,110124,1,1,1,z_d,NA,DELHI
DELHI,110125,1,1,1,z_d,NA,DELHI
DELHI,110301,1,1,1,z_d,NA,DELHI
DELHI,110302,1,1,1,z_d,NA,DELHI
DELHI,110401,1,1,1,z_d,NA,DELHI
DELHI,110402,1,1,1,z_d,NA,DELHI
DELHI,110403,1,1,1,z_d,NA,DELHI
DELHI,110501,1,1,1,z_d,NA,DELHI
DELHI,110502,1,1,1,z_d,NA,DELHI
DELHI,110503,1,1,1,z_d,NA,DELHI
DELHI,110504,1,1,1,z_d,NA,DELHI
DELHI,110505,1,1,1,z_d,NA,DELHI
DELHI,110506,1,1,1,z_d,NA,DELHI
DELHI,110507,1,1,1,z_d,NA,DELHI
DELHI,110508,1,1,1,z_d,NA,DELHI
DELHI,110509,1,1,1,z_d,NA,DELHI
DELHI,110510,1,1,1,z_d,NA,DELHI
DELHI,110511,1,1,1,z_d,NA,DELHI
DELHI,110512,1,1,1,z_d,NA,DELHI
DELHI,110601,1,1,1,z_d,NA,DELHI
DELHI,110602,1,1,1,z_d,NA,DELHI
DELHI,110603,1,1,1,z_d,NA,DELHI
DELHI,110604,1,1,1,z_d,NA,DELHI
DELHI,110605,1,1,1,z_d,NA,DELHI
DELHI,110606,1,1,1,z_d,NA,DELHI
DELHI,110607,1,1,1,z_d,NA,DELHI
DELHI,110608,1,1,1,z_d,NA,DELHI
DELHI,110609,1,1,1,z_d,NA,DELHI
Delhi NCR,111000,0,1,1,z_d,,DELHI
Delhi NCR,111100,0,1,1,z_d,,DELHI
DELHI,111105,1,1,1,z_d,DL/DLB/DLB,DELHI
Delhi NCR,111110,0,1,1,z_d,,DELHI
Pataudi,111111,1,1,1,z_d,,DELHI
Delhi,111112,1,1,1,z_d,DEL/KRB,DELHI
Delhi,111113,1,1,1,z_d,DEL_Mund,Delhi
DELHI,111114,1,1,1,z_d,DL/DLB/DLB,DELHI
Delhi,111119,1,1,1,z_d,DEL_FM_Kir,DELHI
Delhi,111120,1,1,1,z_d,DEL/KRB,DELHI
Delhi,111121,1,1,1,z_d,DEL/JHA,DELHI
GURUGRAM,120001,1,1,1,z_d,HR/GGA/GGA,HARYANA
GURGAON,120002,1,1,1,z_d,NA,HARYANA
FARIDABAD,121000,1,1,1,z_d,NA,HARYANA
FARIDABAD,121001,1,1,1,z_d,NA,HARYANA
FARIDABAD,121002,1,1,1,z_d,NA,HARYANA
FARIDABAD,121003,1,1,1,z_d,NA,HARYANA
FARIDABAD,121004,1,1,1,z_d,NA,HARYANA
FARIDABAD,121005,1,1,1,z_d,NA,HARYANA
FARIDABAD,121006,1,1,1,z_d,NA,HARYANA
FARIDABAD,121007,1,1,1,z_d,NA,HARYANA
FARIDABAD,121008,1,1,1,z_d,NA,HARYANA
FARIDABAD,121009,1,1,1,z_d,NA,HARYANA
FARIDABAD,121010,1,1,1,z_d,NA,HARYANA
FARIDABAD,121011,1,1,1,z_d,NA,HARYANA
FARIDABAD,121012,1,1,1,z_d,NA,HARYANA
FARIDABAD,121013,1,1,1,z_d,NA,HARYANA
FARIDABAD,121014,1,1,1,z_d,FAR/FAO,HARYANA
Faridabad,121015,1,1,1,z_d,FBD/BAL,HARYANA
Faridabad,121101,1,1,1,z_d,FRD/MGW,HARYANA
FARIDABAD,121102,1,1,1,z_d,NA,HARYANA
Palwal,121103,1,1,1,z_d,FRD/MGW,HARYANA
FARIDABAD,121104,1,1,1,z_d,,HARYANA
Palwal,121105,1,1,1,z_d,FRD/MGW,HARYANA
Hodal,121106,1,1,1,z_d,HDL/HDC,HARYANA
Hodal,121107,1,1,1,z_d,FBD/BAL,HARYANA
FARIDABAD,121206,1,1,1,z_d,FAR/FAO,HARYANA
AZAMGARH,121705,1,1,1,z_b,,UTTAR PRADESH
Gurgaon,122000,1,1,1,z_d,GGN/DPC,HARYANA
GURGAON,122001,1,1,1,z_d,NA,HARYANA
GURGAON,122002,1,1,1,z_d,NA,HARYANA
GURGAON,122003,1,1,1,z_d,NA,HARYANA
GURGAON,122004,1,1,1,z_d,NA,HARYANA
GURGAON,122005,1,1,1,z_d,NA,HARYANA
GURGAON,122006,1,1,1,z_d,NA,HARYANA
GURGAON,122007,1,1,1,z_d,NA,HARYANA
GURGAON,122008,1,1,1,z_d,NA,HARYANA
GURGAON,122009,1,1,1,z_d,NA,HARYANA
GURGAON,122010,1,1,1,z_d,NA,HARYANA
GURGAON,122011,1,1,1,z_d,NA,HARYANA
GURUGRAM,122012,1,1,1,z_d,NA,HARYANA
GURGAON,122013,1,1,1,z_d,NA,HARYANA
GURGAON,122014,1,1,1,z_d,NA,HARYANA
GURGAON,122015,1,1,1,z_d,NA,HARYANA
GURGAON,122016,1,1,1,z_d,NA,HARYANA
GURGAON,122017,1,1,1,z_d,NA,HARYANA
GURGAON,122018,1,1,1,z_d,NA,HARYANA
GURUGRAM,122019,1,1,1,z_d,NA,HARYANA
GURUGRAM,122020,1,1,1,z_d,HR/GGC/GGC,HARYANA
Gurgaon,122021,1,1,1,z_d,GGN/DPC,HARYANA
GURGAON,122022,1,1,1,z_d,NA,HARYANA
GURUGRAM,122050,1,1,1,z_d,NA,HARYANA
GURGAON,122051,1,1,1,z_d,NA,HARYANA
Gurgaon,122052,1,1,1,z_d,GGN/DPC,HARYANA
GURUGRAM,122053,1,1,1,z_d,N/S-01/5B/053,HARYANA
Gurgaon,122055,1,1,1,z_d,GGN/DPC,HARYANA
GURUGRAM,122098,1,1,1,z_d,GGN/DLE,HARYANA
BHIWADI,122100,1,1,1,z_d,NA,RAJASTHAN
GURGAON,122101,1,1,1,z_d,NA,HARYANA
GURGAON,122102,1,1,1,z_d,NA,HARYANA
Sohna,122103,1,1,1,z_d,GGN/DPC,HARYANA
Nuh,122104,1,1,1,z_d,AWR/CNT,HARYANA
Sohna,122105,1,1,1,z_d,GGN/DPC,HARYANA
Rewari,122106,1,1,1,z_d,GGN/BLP,HARYANA
Bilaspur-HR,122107,1,1,1,z_d,AWR/CNT,HARYANA
Nuh,122108,1,1,1,z_d,AWR/CNT,HARYANA
NUH,122109,1,1,1,z_d,HR/I1H/NUU,HARYANA
Bhiwadi,122110,1,1,1,z_d,GGN/BLP,RAJASTHAN
Gurgaon,122203,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122204,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122206,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122207,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122208,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122209,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122210,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122211,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122213,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122214,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122215,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122216,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122217,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122218,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122219,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122220,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122223,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122224,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122225,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122226,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122227,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122228,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122229,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122230,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122231,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122232,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122233,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122234,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122413,1,1,1,z_d,GGN/DPC,HARYANA
Pataudi,122414,1,1,1,z_d,GGN/DPC,HARYANA
Rewari,122502,1,1,1,z_d,GGN/BLP,HARYANA
Pataudi,122503,1,1,1,z_d,PTR/PDC,HARYANA
Pataudi,122504,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,122505,1,1,1,z_d,GGN/DPC,HARYANA
Pataudi,122506,1,1,1,z_d,GGN/DPC,HARYANA
Hodal,122508,1,1,1,z_d,None,HARYANA
Narnaul,123001,1,1,1,z_d,GGN/BLP,HARYANA
Gurgaon,123003,1,1,1,z_d,GGN/DPC,HARYANA
NARNAUL,123020,1,1,1,z_d,HR/I1H/NNL,HARYANA
Narnaul,123021,1,1,1,z_d,GGN/BLP,HARYANA
NARNAUL,123022,1,1,1,z_d,HR/I1H/NNL,HARYANA
Narnaul,123023,1,1,1,z_d,GGN/BLP,HARYANA
Loharu,123024,1,1,1,z_d,GGN/BLP,HARYANA
MAHENDARGARH,123025,1,1,1,z_d,HR/I1H/MHG,HARYANA
MAHENDARGARH,123026,1,1,1,z_d,HR/I1H/MHG,HARYANA
Rewari,123027,1,1,1,z_d,GGN/BLP,HARYANA
Narnaul,123028,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123029,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123034,1,1,1,z_d,GGN/BLP,HARYANA
Pataudi,123035,1,1,1,z_d,GGN/DPC,HARYANA
DELHI NCR,123053,0,1,1,z_d,,DELHI
Rewari,123101,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123102,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123103,1,1,1,z_d,GGN/BLP,HARYANA
Bhiwadi,123106,1,1,1,z_d,GGN/BLP,RAJASTHAN
Pataudi,123110,1,1,1,z_d,GGN/DPC,HARYANA
Rewari,123301,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123302,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123303,1,1,1,z_d,GGN/BLP,HARYANA
KOSLI,123304,1,1,1,z_d,HR/I1H/KSL,HARYANA
Rewari,123305,1,1,1,z_d,JJR/PLC,Haryana
Rewari,123401,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123411,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123412,1,1,1,z_d,GGN/BLP,HARYANA
Pataudi,123413,1,1,1,z_d,GGN/DPC,HARYANA
Rewari,123414,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123501,1,1,1,z_d,GGN/BLP,HARYANA
Rewari,123502,1,1,1,z_d,GGN/BLP,HARYANA
Bilaspur-HR,123503,1,1,1,z_d,,HARYANA
Pataudi,123504,1,1,1,z_d,GGN/DPC,HARYANA
Gurgaon,123505,1,1,1,z_d,GGN/DPC,HARYANA
MANESAR,123506,1,1,1,z_d,,HARYANA
GURUGRAM,123507,1,1,1,z_d,HR/GGB/GGB,HARYANA
GURUGRAM,123508,1,1,1,z_d,HR/GGB/GGB,HARYANA
Rohtak,124001,1,1,1,z_d,NUR/KNP,HARYANA
Rohtak,124002,1,1,1,z_d,N/S-02/1A/002,HARYANA
Rohtak,124003,1,1,1,z_d,N/S-02/1A/003,HARYANA
Rohtak,124004,1,1,1,z_d,N/S-02/1A/004,HARYANA
Rohtak,124005,1,1,1,z_d,N/S-02/1A/005,HARYANA
Rohtak,124006,1,1,1,z_d,N/S-02/1A/006,HARYANA
Rohtak,124007,1,1,1,z_d,N/S-02/1A/007,HARYANA
Rohtak,124008,1,1,1,z_d,N/S-02/1A/008,HARYANA
Rohtak,124009,1,1,1,z_d,N/S-02/1A/009,HARYANA
Rohtak,124010,1,1,1,z_d,NUR/KNP,HARYANA
Rohtak,124021,1,1,1,z_d,NUR/KNP,HARYANA
Rohtak,124022,1,1,1,z_d,HSR/DBR,HARYANA
MAHAM,124023,1,1,1,z_d,HR/I1H/MHM,HARYANA
MAHAM,124024,1,1,1,z_d,HR/I1H/MHM,HARYANA
Jhajjar,124101,1,1,1,z_d,JHJ/JDC,HARYANA
Jhajjar,124102,1,1,1,z_d,JHJ/JDC,HARYANA
Jhajjar,124103,1,1,1,z_d,JHJ/JDC,HARYANA
Jhajjar,124104,1,1,1,z_d,JHJ/JDC,HARYANA
Jhajjar,124105,1,1,1,z_d,JHJ/JDC,HARYANA
Charkhi Dadri,124106,1,1,1,z_d,GGN/GAT,HARYANA
Jhajjar,124107,1,1,1,z_d,JHJ/JDC,HARYANA
Jhajjar,124108,1,1,1,z_d,JHJ/JDC,HARYANA
Jhajjar,124109,1,1,1,z_d,JHJ/JDC,HARYANA
MAHAM,124110,1,1,1,z_d,HR/I1H/MHM,HARYANA
Meham,124111,1,1,1,z_d,DEL/GAT,HARYANA
Meham,124112,1,1,1,z_d,DEL/GAT,HARYANA
Rohtak,124113,1,1,1,z_d,NUR/KNP,HARYANA
ROHTAK,124114,1,1,1,z_d,HR/SOH/RTK,HARYANA
Meham,124127,1,1,1,z_d,GGN/BLP,HARYANA
MEHAM,124129,1,1,1,z_d,,HARYANA
CHARKHI DADRI,124139,1,1,1,z_d,HR/I1H/CKD,HARYANA
CHARKHI DADRI,124140,1,1,1,z_d,HR/I1H/CKD,HARYANA
Charkhi Dadri,124141,1,1,1,z_d,DEL/GAT,HARYANA
Charkhi Dadri,124142,1,1,1,z_d,DEL/GAT,HARYANA
JHAJJAR,124146,1,1,1,z_d,,HARYANA
Jhajjar,124201,1,1,1,z_d,JHJ/JDC,HARYANA
Jhajjar,124202,1,1,1,z_d,JHJ/JDC,HARYANA
JHAJJAR,124203,1,1,1,z_d,HR/I1H/JJR,HARYANA
JHAJJAR,124204,1,1,1,z_d,HR/I1H/JJR,HARYANA
SONEPAT,124301,1,1,1,z_d,,HARYANA
ROHTAK,124302,1,1,1,z_d,HR/SOH/RTK,HARYANA
Rohtak,124303,1,1,1,z_d,NUR/KNP,HARYANA
ROHTAK,124304,1,1,1,z_d,HR/SOH/RTK,HARYANA
ROHTAK,124305,1,1,1,z_d,HR/SOH/RTK,HARYANA
Rohtak,124401,1,1,1,z_d,NUR/KNP,HARYANA
ROHTAK,124402,1,1,1,z_d,HR/SOH/RTK,HARYANA
BAHADURGARH,124403,1,1,1,z_d,HR/I1H/BDG,HARYANA
Bahadurgarh,124404,1,1,1,z_d,BGZ/NHR,HARYANA
Bahadurgarh,124405,1,1,1,z_d,BGZ_Bahadu,HARYANA
Rohtak,124406,1,1,1,z_d,NUR/KNP,HARYANA
BAHADURGARH,124407,1,1,1,z_d,HR/I1H/BDG,HARYANA
BAHADURGARH,124408,1,1,1,z_d,HR/I1H/BDG,HARYANA
ROHTAK,124409,1,1,1,z_d,HR/SOH/RTK,HARYANA
ROHTAK,124410,1,1,1,z_d,HR/SOH/RTK,HARYANA
Rohtak,124411,1,1,1,z_d,NUR/KNP,HARYANA
Rohtak,124412,1,1,1,z_d,NUR/KNP,HARYANA
ROHTAK,124413,1,1,1,z_d,HR/SOH/RTK,HARYANA
Bahadurgarh,124501,1,1,1,z_d,BGZ/NHR,HARYANA
Bahadurgarh,124502,1,1,1,z_d,BGZ_Bahadu,HARYANA
JHAJJAR,124503,1,1,1,z_d,HR/I1H/JJR,HARYANA
Jhajjar,124504,1,1,1,z_d,JHJ/JDC,HARYANA
Bahadurgarh,124505,1,1,1,z_d,BGZ/NHR,HARYANA
Bahadurgarh,124506,1,1,1,z_d,BGZ/NHR,HARYANA
Bahadurgarh,124507,1,1,1,z_d,BGZ/NHR,HARYANA
Bahadurgarh,124508,1,1,1,z_d,NUR/KNP,HARYANA
Bahadurgarh,124509,1,1,1,z_d,BGZ_Bahadu,HARYANA
BAHADURGARH,124510,1,1,1,z_d,HR/I1H/BDG,HARYANA
MAHAM,124511,1,1,1,z_d,HR/I1H/MHM,HARYANA
MAHAM,124512,1,1,1,z_d,HR/I1H/MHM,HARYANA
Meham,124513,1,1,1,z_d,DEL/GAT,HARYANA
Rohtak,124514,1,1,1,z_d,HSR/DBR,HARYANA
MAHAM,124515,1,1,1,z_d,HR/I1H/MHM,HARYANA
MAHAM,124516,1,1,1,z_d,HR/I1H/MHM,HARYANA
Bahadurgarh,124517,1,1,1,z_d,BGZ_Bahadu,HARYANA
Hisar,125001,1,1,1,z_d,HSR/DBR,HARYANA
Hisar,125002,1,1,1,z_d,HSR/DBR,HARYANA
Hisar,125003,1,1,1,z_d,HSR/DBR,HARYANA
Hisar,125004,1,1,1,z_d,HSR/DBR,HARYANA
Hisar,125005,1,1,1,z_d,HSR/DBR,HARYANA
Hisar,125006,1,1,1,z_d,HSR/DBR,HARYANA
Hisar,125007,1,1,1,z_d,HSR/DBR,HARYANA
HISAR,125008,1,1,1,z_d,HR/I1H/HIS,HARYANA
HISAR,125009,1,1,1,z_d,HR/I1H/HIS,HARYANA
Hisar,125011,1,1,1,z_d,HSR/DBR,HARYANA
HISAR,125012,1,1,1,z_d,HR/I1H/HIS,HARYANA
Bhiwani,125021,1,1,1,z_d,BNW/BDC,HARYANA
HANSI,125031,1,1,1,z_d,HR/I1H/HNS,HARYANA
HANSI,125032,1,1,1,z_d,HR/I1H/HNS,HARYANA
Hansi,125033,1,1,1,z_d,HSR/DBR,HARYANA
HANSI,125034,1,1,1,z_d,HNS/HNS,HARYANA
HANSI,125035,1,1,1,z_d,HR/I1H/HNS,HARYANA
HANSI,125036,1,1,1,z_d,HR/I1H/HNS,HARYANA
Hansi,125037,1,1,1,z_d,HSR/DBR,HARYANA
Jind,125038,1,1,1,z_d,JND/JDC,HARYANA
Jind,125039,1,1,1,z_d,JND/JDC,HARYANA
HANSI,125040,1,1,1,z_d,HR/I1H/HNS,HARYANA
MEHAM,125041,1,1,1,z_d,,HARYANA
Meham,125042,1,1,1,z_d,GGN/BLP,HARYANA
HISAR,125043,1,1,1,z_d,HR/I1H/HIS,HARYANA
Hisar,125044,1,1,1,z_d,HSR/DBR,HARYANA
HISAR,125045,1,1,1,z_d,HR/I1H/HIS,HARYANA
FATEHABAD,125046,1,1,1,z_d,HR/SOH/FTB,HARYANA
Agroha,125047,1,1,1,z_d,HSR/IND,HARYANA
Fatehabad,125048,1,1,1,z_d,DEL/GAT,HARYANA
Hansi,125049,1,1,1,z_d,HSR/DBR,HARYANA
Fatehabad,125050,1,1,1,z_d,DEL/GAT,HARYANA
Fatehabad,125051,1,1,1,z_d,DEL/GAT,HARYANA
Agroha,125052,1,1,1,z_d,HSR/IND,HARYANA
Fatehabad,125053,1,1,1,z_d,DEL/GAT,HARYANA
Ratia,125054,1,1,1,z_d,HSR/DBR,HARYANA
Sirsa,125055,1,1,1,z_d,SSA/SHD,HARYANA
Sirsa,125056,1,1,1,z_d,SSA/SHD,HARYANA
FATEHABAD,125057,1,1,1,z_d,HR/SOH/FTB,HARYANA
Fatehabad,125058,1,1,1,z_d,HSR/IND,HARYANA
SIRSA,125059,1,1,1,z_d,HR/SOH/SSA,HARYANA
Sirsa,125060,1,1,1,z_d,SSA/SHD,HARYANA
SIRSA,125061,1,1,1,z_d,HR/SOH/SSA,HARYANA
SIRSA,125062,1,1,1,z_d,HR/SOH/SSA,HARYANA
RANIA,125073,1,1,1,z_d,HR/SOH/RIA,HARYANA
RANIA,125074,1,1,1,z_d,HR/SOH/RIA,HARYANA
Ellenabad,125075,1,1,1,z_d,GGN/GAT,HARYANA
Sirsa,125076,1,1,1,z_d,SSA/SHD,HARYANA
Odhan,125077,1,1,1,z_d,HSR/DBR,HARYANA
Odhan,125078,1,1,1,z_d,HSR/DBR,HARYANA
KALANWALI,125079,1,1,1,z_d,HR/SOH/KNL,HARYANA
KALANWALI,125080,1,1,1,z_d,HR/SOH/KNL,HARYANA
Sangaria,125101,1,1,1,z_d,SNG/ATM,RAJASTHAN
Ellenabad,125102,1,1,1,z_d,GGN/GAT,HARYANA
Odhan,125103,1,1,1,z_d,HSR/DBR,HARYANA
Mandi Dabwali,125104,1,1,1,z_d,BTI/DPC,HARYANA
BHUNA,125105,1,1,1,z_d,HR/I1H/BUN,HARYANA
Ratia,125106,1,1,1,z_d,GGN/GAT,HARYANA
BHUNA,125107,1,1,1,z_d,HR/I1H/BUN,HARYANA
SIRSA,125108,1,1,1,z_d,HR/SOH/SSA,HARYANA
SIRSA,125109,1,1,1,z_d,HR/SOH/SSA,HARYANA
Sirsa,125110,1,1,1,z_d,SSA/SHD,HARYANA
Fatehabad,125111,1,1,1,z_d,HSR/DBR,HARYANA
Fatehabad,125112,1,1,1,z_d,HSR/DBR,HARYANA
Barwala,125113,1,1,1,z_d,HSR/DBR,HARYANA
TOHANA,125119,1,1,1,z_d,HR/SOH/TUN,HARYANA
Fatehabad,125120,1,1,1,z_d,HSR/DBR,HARYANA
Barwala,125121,1,1,1,z_d,HSR/DBR,HARYANA
BARWALA,125122,1,1,1,z_d,N/S-02/13B/122,HARYANA
BARWALA,125123,1,1,1,z_d,HR/I1H/BXC,HARYANA
TOHANA,125125,1,1,1,z_d,N/S-02/6A/125,PUNJAB
Ratia,125133,1,1,1,z_d,GGN/GAT,HARYANA
Odhan,125201,1,1,1,z_d,HSR/DBR,HARYANA
